X,Y,TNT_NAME,activity_type,address,date_fixed,latitude,longitude,repair_type,truck_name,FID
-76.09176572567354,43.065245213186628,Eastwood,    Accessory On,254 BURNS AVE                                     ,2018-07-02T07:20:42.000Z,43.0652452131866,-76.0917657256735,STREET REPAIR,DP1             ,3081
-76.09179112569376,43.065411213216144,Eastwood,    Accessory On,248 BURNS AVE                                     ,2018-07-02T07:21:46.000Z,43.0654112132162,-76.0917911256937,STREET REPAIR,DP1             ,3082
-76.091802225705649,43.065526613236948,Eastwood,    Accessory On,248 BURNS AVE                                     ,2018-07-02T07:23:04.000Z,43.0655266132369,-76.0918022257056,STREET REPAIR,DP1             ,3083
-76.091824425768849,43.066305413379162,Eastwood,    Accessory On,220 BURNS AVE                                     ,2018-07-02T07:25:07.000Z,43.0663054133792,-76.0918244257688,STREET REPAIR,DP1             ,3084
-76.091895625811233,43.066573413425637,Eastwood,    Accessory On,210 BURNS AVE                                     ,2018-07-02T07:26:23.000Z,43.0665734134256,-76.0918956258112,STREET REPAIR,DP1             ,3085
-76.091938925849206,43.066906213485119,Eastwood,    Accessory On,200 BURNS AVE & NORTHCLIFF RD                     ,2018-07-02T07:28:13.000Z,43.0669062134851,-76.0919389258492,STREET REPAIR,DP1             ,3086
-76.091902225957426,43.06857741379357,,    Accessory On,115 BURNS AVE                                     ,2018-07-02T10:06:33.000Z,43.0685774137936,-76.0919022259574,STREET REPAIR,DP1             ,3087
-76.091909125958367,43.068559113789959,,    Accessory On,115 BURNS AVE                                     ,2018-07-02T10:07:06.000Z,43.06855911379,-76.0919091259584,STREET REPAIR,DP1             ,3088
-76.091879625946447,43.068526213785056,,    Accessory On,115 BURNS AVE                                     ,2018-07-02T10:07:42.000Z,43.068526213785,-76.0918796259464,STREET REPAIR,DP1             ,3089
-76.091897125943973,43.068412913763559,,    Accessory On,115 BURNS AVE                                     ,2018-07-02T10:08:23.000Z,43.0684129137636,-76.091897125944,STREET REPAIR,DP1             ,3090
-76.091889425918978,43.068100113706372,Eastwood,    Accessory On,127 BURNS AVE                                     ,2018-07-02T10:10:17.000Z,43.0681001137064,-76.091889425919,STREET REPAIR,DP1             ,3091
-76.091882625916597,43.068097113706088,Eastwood,    Accessory On,127 BURNS AVE                                     ,2018-07-02T10:10:54.000Z,43.0680971137061,-76.0918826259166,STREET REPAIR,DP1             ,3092
-76.091903425899773,43.067769613645105,Eastwood,    Accessory On,139 BURNS AVE                                     ,2018-07-02T10:12:28.000Z,43.0677696136451,-76.0919034258998,STREET REPAIR,DP1             ,3093
-76.091902425895924,43.067720713636156,Eastwood,    Accessory On,138 BURNS AVE                                     ,2018-07-02T10:13:09.000Z,43.0677207136362,-76.0919024258959,STREET REPAIR,DP1             ,3094
-76.091887925868107,43.06739911357765,Eastwood,    Accessory On,150 BURNS AVE                                     ,2018-07-02T10:14:22.000Z,43.0673991135777,-76.0918879258681,STREET REPAIR,DP1             ,3095
-76.091862925852993,43.067302113560778,Eastwood,    Accessory On,155 BURNS AVE                                     ,2018-07-02T10:16:10.000Z,43.0673021135608,-76.091862925853,STREET REPAIR,DP1             ,3096
-76.091852625847238,43.067268713555066,Eastwood,    Accessory On,159-63 BURNS AVE & NORTHCLIFF RD                  ,2018-07-02T10:16:45.000Z,43.0672687135551,-76.0918526258472,STREET REPAIR,DP1             ,3097
-76.091859425844007,43.067192413540738,Eastwood,    Accessory On,159-63 BURNS AVE & NORTHCLIFF RD                  ,2018-07-02T10:17:21.000Z,43.0671924135407,-76.091859425844,STREET REPAIR,DP1             ,3098
-76.091886425853076,43.067197113540608,Eastwood,    Accessory On,158 BURNS AVE                                     ,2018-07-02T10:17:52.000Z,43.0671971135406,-76.0918864258531,STREET REPAIR,DP1             ,3099
-76.154930142111454,43.008797900366588,Valley,    Accessory On,325 SHIRLEY DR                                    ,2018-07-03T05:25:51.000Z,43.0087979003666,-76.1549301421115,STREET REPAIR,DP1             ,3100
-76.154965742130301,43.00889960038392,Valley,    Accessory On,321 SHIRLEY DR                                    ,2018-07-03T05:27:16.000Z,43.0088996003839,-76.1549657421303,STREET REPAIR,DP1             ,3101
-76.154990242133778,43.008837400371561,Valley,    Accessory On,321 SHIRLEY DR                                    ,2018-07-03T05:28:43.000Z,43.0088374003716,-76.1549902421338,STREET REPAIR,DP1             ,3102
-76.155036242149478,43.008848200371752,Valley,    Accessory On,321 SHIRLEY DR                                    ,2018-07-03T05:29:32.000Z,43.0088482003718,-76.1550362421495,STREET REPAIR,DP1             ,3103
-76.155053942152122,43.008805200363142,Valley,    Accessory On,322 SHIRLEY DR                                    ,2018-07-03T05:30:21.000Z,43.0088052003631,-76.1550539421521,STREET REPAIR,DP1             ,3104
-76.105657229878744,43.06102141187359,Eastwood,    Accessory On,424 EDWARDS AVE S                                 ,2018-07-12T07:18:09.000Z,43.0610214118736,-76.1056572298787,STREET REPAIR,DP1             ,3105
-76.105566129782915,43.060099411707689,Eastwood,    Accessory On,801-03 CALEB AVE & EDWARDS AVE S                  ,2018-07-12T07:22:13.000Z,43.0600994117077,-76.1055661297829,STREET REPAIR,DP1             ,3106
-76.105438929674136,43.059161111540178,Eastwood,    Accessory On,519 EDWARDS AVE S                                 ,2018-07-12T07:25:38.000Z,43.0591611115402,-76.1054389296741,STREET REPAIR,DP1             ,3107
-76.105443729669219,43.059070711523376,Eastwood,    Accessory On,519 EDWARDS AVE S                                 ,2018-07-12T07:27:31.000Z,43.0590707115234,-76.1054437296692,STREET REPAIR,DP1             ,3108
-76.105476429676656,43.059026611514021,Eastwood,    Accessory On,514-16 EDWARDS AVE S                              ,2018-07-12T07:28:19.000Z,43.059026611514,-76.1054764296767,STREET REPAIR,DP1             ,3109
-76.105476629675479,43.059009411510857,Eastwood,    Accessory On,514-16 EDWARDS AVE S                              ,2018-07-12T07:28:59.000Z,43.0590094115109,-76.1054766296755,STREET REPAIR,DP1             ,3110
-76.105489129648063,43.058571911429972,Eastwood,    Accessory On,2121-25 BURNET AVE & EDWARDS AVE                  ,2018-07-12T07:30:49.000Z,43.05857191143,-76.1054891296481,STREET REPAIR,DP1             ,3111
-76.092377425835963,43.064742113070544,Eastwood,    Accessory On,273 CLOVERIDGE DR & GLENCOVE                      ,2018-07-13T04:51:42.000Z,43.0647421130706,-76.092377425836,STREET REPAIR,DP1             ,3112
-76.097309927392587,43.064124612766449,Eastwood,    Accessory On,1135 GLENCOVE RD S                                ,2018-07-13T04:59:37.000Z,43.0641246127665,-76.0973099273926,STREET REPAIR,DP1             ,3113
-76.097282927382736,43.064109612764739,Eastwood,    Accessory On,1135 GLENCOVE RD S                                ,2018-07-13T05:03:18.000Z,43.0641096127647,-76.0972829273828,STREET REPAIR,DP1             ,3114
-76.097384127413761,43.064083612756036,Eastwood,    Accessory On,1135 GLENCOVE RD S                                ,2018-07-13T05:04:25.000Z,43.064083612756,-76.0973841274138,STREET REPAIR,DP1             ,3115
-76.097367927408257,43.064080612756129,Eastwood,    Accessory On,1135 GLENCOVE RD S                                ,2018-07-13T05:05:52.000Z,43.0640806127561,-76.0973679274083,STREET REPAIR,DP1             ,3116
-76.097483927448195,43.064112212757436,Eastwood,    Accessory On,1131 GLENCOVE RD S                                ,2018-07-13T05:06:44.000Z,43.0641122127574,-76.0974839274482,STREET REPAIR,DP1             ,3117
-76.097869727570568,43.064072412735221,Eastwood,    Accessory On,1119 GLENCOVE RD S                                ,2018-07-13T05:08:06.000Z,43.0640724127352,-76.0978697275706,STREET REPAIR,DP1             ,3118
-76.099462428112176,43.064415112736633,Eastwood,    Accessory On,330 PLYMOUTH DR & GLENCOVE RD                     ,2018-07-13T05:12:12.000Z,43.0644151127366,-76.0994624281122,STREET REPAIR,DP1             ,3119
-76.099569428147703,43.064426612734593,Eastwood,    Accessory On,330 PLYMOUTH DR & GLENCOVE RD                     ,2018-07-13T05:12:46.000Z,43.0644266127346,-76.0995694281477,STREET REPAIR,DP1             ,3120
-76.099613428162556,43.064434212734312,Eastwood,    Accessory On,330 PLYMOUTH DR & GLENCOVE RD                     ,2018-07-13T05:13:09.000Z,43.0644342127343,-76.0996134281626,STREET REPAIR,DP1             ,3121
-76.099795428221157,43.064427612726043,Eastwood,    Accessory On,330 PLYMOUTH DR & GLENCOVE RD                     ,2018-07-13T05:13:47.000Z,43.0644276127261,-76.0997954282212,STREET REPAIR,DP1             ,3122
-76.099792128219363,43.064417612724327,Eastwood,    Accessory On,330 PLYMOUTH DR & GLENCOVE RD                     ,2018-07-13T05:14:42.000Z,43.0644176127243,-76.0997921282194,STREET REPAIR,DP1             ,3123
-76.100433728422573,43.064347412686629,Eastwood,    Accessory On,271 MOSLEY DR & GLENCOVE RD                       ,2018-07-13T05:16:51.000Z,43.0643474126866,-76.1004337284226,STREET REPAIR,DP1             ,3124
-76.100754428525448,43.064330712671158,Eastwood,    Accessory On,271 MOSLEY DR & GLENCOVE RD                       ,2018-07-13T05:18:07.000Z,43.0643307126712,-76.1007544285254,STREET REPAIR,DP1             ,3125
-76.100721628516567,43.064355212676929,Eastwood,    Accessory On,271 MOSLEY DR & GLENCOVE RD                       ,2018-07-13T05:18:49.000Z,43.0643552126769,-76.1007216285166,STREET REPAIR,DP1             ,3126
-76.101245728684233,43.064321112650433,Eastwood,    Accessory On,268 MOSLEY DR & GLENCOVE RD                       ,2018-07-13T05:20:20.000Z,43.0643211126504,-76.1012457286842,STREET REPAIR,DP1             ,3127
-76.101413728737541,43.06430411264077,Eastwood,    Accessory On,268 MOSLEY DR & GLENCOVE RD                       ,2018-07-13T05:22:57.000Z,43.0643041126408,-76.1014137287375,STREET REPAIR,DP1             ,3128
-76.10164962881349,43.064295412630074,Eastwood,    Accessory On,269 HOMECROFT RD & GLENCOVE R                     ,2018-07-13T05:25:41.000Z,43.0642954126301,-76.1016496288135,STREET REPAIR,DP1             ,3129
-76.101704228832475,43.064313112631218,Eastwood,    Accessory On,269 HOMECROFT RD & GLENCOVE R                     ,2018-07-13T05:26:08.000Z,43.0643131126312,-76.1017042288325,STREET REPAIR,DP1             ,3130
-76.10168362882672,43.064325912634338,Eastwood,    Accessory On,269 HOMECROFT RD & GLENCOVE R                     ,2018-07-13T05:27:07.000Z,43.0643259126343,-76.1016836288267,STREET REPAIR,DP1             ,3131
-76.101993428927429,43.06432821262279,Eastwood,    Accessory On,269 HOMECROFT RD & GLENCOVE R                     ,2018-07-13T05:29:26.000Z,43.0643282126228,-76.1019934289274,STREET REPAIR,DP1             ,3132
-76.102584629109685,43.064194412575354,Eastwood,    Accessory On,270 HOMECROFT RD & GLENCOVE R                     ,2018-07-13T05:32:53.000Z,43.0641944125753,-76.1025846291097,STREET REPAIR,DP1             ,3133
-76.102609229122393,43.064259912586436,Eastwood,    Accessory On,270 HOMECROFT RD & GLENCOVE R                     ,2018-07-13T05:36:10.000Z,43.0642599125864,-76.1026092291224,STREET REPAIR,DP1             ,3134
-76.102607129122617,43.064272612588844,Eastwood,    Accessory On,270 HOMECROFT RD & GLENCOVE R                     ,2018-07-13T05:39:36.000Z,43.0642726125889,-76.1026071291226,STREET REPAIR,DP1             ,3135
-76.102902229216028,43.06423961257137,Eastwood,    Accessory On,273 NICHOLS AVE & GLENCOVE RD                     ,2018-07-13T05:42:35.000Z,43.0642396125714,-76.102902229216,STREET REPAIR,DP1             ,3136
-76.103014729251086,43.064219112563272,Eastwood,    Accessory On,273 NICHOLS AVE & GLENCOVE RD                     ,2018-07-13T05:43:45.000Z,43.0642191125633,-76.1030147292511,STREET REPAIR,DP1             ,3137
-76.103453429395799,43.06425161255229,Eastwood,    Accessory On,273 NICHOLS AVE & GLENCOVE RD                     ,2018-07-13T05:45:20.000Z,43.0642516125523,-76.1034534293958,STREET REPAIR,DP1             ,3138
-76.103755229487675,43.06416741252513,Eastwood,    Accessory On,272-74 NICHOLS AVE & GLENCOVE RD                  ,2018-07-13T05:47:26.000Z,43.0641674125251,-76.1037552294877,STREET REPAIR,DP1             ,3139
-76.103904129537995,43.064194612524382,Eastwood,    Accessory On,272-74 NICHOLS AVE & GLENCOVE RD                  ,2018-07-13T05:48:32.000Z,43.0641946125244,-76.103904129538,STREET REPAIR,DP1             ,3140
-76.119785734650591,43.063611411802931,Eastwood,    Accessory On,227 HIXSON AVE & ELDORADO ST                      ,2018-07-18T04:37:30.000Z,43.0636114118029,-76.1197857346506,STREET REPAIR,DP1             ,3141
-76.119817934656496,43.063548111790077,Eastwood,    Accessory On,227 HIXSON AVE & ELDORADO ST                      ,2018-07-18T04:40:29.000Z,43.0635481117901,-76.1198179346565,STREET REPAIR,DP1             ,3142
-76.119896734685241,43.063592611795194,Eastwood,    Accessory On,227 HIXSON AVE & ELDORADO ST                      ,2018-07-18T04:41:15.000Z,43.0635926117952,-76.1198967346853,STREET REPAIR,DP1             ,3143
-76.119919934692007,43.063581711792303,Eastwood,    Accessory On,227 HIXSON AVE & ELDORADO ST                      ,2018-07-18T04:41:49.000Z,43.0635817117923,-76.119919934692,STREET REPAIR,DP1             ,3144
-76.120006134719972,43.063581411788896,Eastwood,    Accessory On,227 HIXSON AVE & ELDORADO ST                      ,2018-07-18T04:42:47.000Z,43.0635814117889,-76.12000613472,STREET REPAIR,DP1             ,3145
-76.120023634725484,43.063579211787811,Eastwood,    Accessory On,227 HIXSON AVE & ELDORADO ST                      ,2018-07-18T04:43:46.000Z,43.0635792117878,-76.1200236347255,STREET REPAIR,DP1             ,3146
-76.121074935064172,43.063544211740719,Eastwood,    Accessory On,137 ELDORADO ST                                   ,2018-07-18T04:46:52.000Z,43.0635442117407,-76.1210749350642,STREET REPAIR,DP1             ,3147
-76.121141735085885,43.063544711738224,Eastwood,    Accessory On,133-35 ELDORADO ST                                ,2018-07-18T04:47:51.000Z,43.0635447117382,-76.1211417350859,STREET REPAIR,DP1             ,3148
-76.121176735098217,43.063558211739341,Eastwood,    Accessory On,133-35 ELDORADO ST                                ,2018-07-18T04:49:03.000Z,43.0635582117393,-76.1211767350982,STREET REPAIR,DP1             ,3149
-76.121217135110072,43.063541111734658,Eastwood,    Accessory On,133-35 ELDORADO ST                                ,2018-07-18T04:50:39.000Z,43.0635411117347,-76.1212171351101,STREET REPAIR,DP1             ,3150
-76.121262735125356,43.063547211734019,Eastwood,    Accessory On,129-31 ELDORADO ST                                ,2018-07-18T04:51:40.000Z,43.063547211734,-76.1212627351253,STREET REPAIR,DP1             ,3151
-76.121252435123836,43.063572911739122,Eastwood,    Accessory On,129-31 ELDORADO ST                                ,2018-07-18T04:52:18.000Z,43.0635729117391,-76.1212524351238,STREET REPAIR,DP1             ,3152
-76.121225135113789,43.06355661173717,Eastwood,    Accessory On,133-35 ELDORADO ST                                ,2018-07-18T04:53:30.000Z,43.0635566117372,-76.1212251351138,STREET REPAIR,DP1             ,3153
-76.120099434752262,43.063609711790477,Eastwood,    Accessory On,227 HIXSON AVE & ELDORADO ST                      ,2018-07-18T04:57:44.000Z,43.0636097117905,-76.1200994347523,STREET REPAIR,DP1             ,3154
-76.121360735161971,43.063614211742532,Eastwood,    Accessory On,129-31 ELDORADO ST                                ,2018-07-18T05:01:23.000Z,43.0636142117425,-76.121360735162,STREET REPAIR,DP1             ,3155
-76.121412135174296,43.063553711729412,Eastwood,    Accessory On,125-27 ELDORADO ST                                ,2018-07-18T05:02:28.000Z,43.0635537117294,-76.1214121351743,STREET REPAIR,DP1             ,3156
-76.121393435166425,43.063528911725605,Eastwood,    Accessory On,129-31 ELDORADO ST                                ,2018-07-18T05:03:02.000Z,43.0635289117256,-76.1213934351664,STREET REPAIR,DP1             ,3157
-76.121455635186791,43.06353111172357,Eastwood,    Accessory On,125-27 ELDORADO ST                                ,2018-07-18T05:03:50.000Z,43.0635311117236,-76.1214556351868,STREET REPAIR,DP1             ,3158
-76.121719935274854,43.063563111719219,Eastwood,    Accessory On,121-23 ELDORADO ST                                ,2018-07-18T05:05:47.000Z,43.0635631117192,-76.1217199352749,STREET REPAIR,DP1             ,3159
-76.121770935288509,43.063522911709846,Eastwood,    Accessory On,121-23 ELDORADO ST                                ,2018-07-18T05:07:13.000Z,43.0635229117099,-76.1217709352885,STREET REPAIR,DP1             ,3160
-76.122107235395106,43.063487411690332,Eastwood,    Accessory On,1220 TEALL AVE & ELDORADO ST                      ,2018-07-18T05:08:41.000Z,43.0634874116903,-76.1221072353951,STREET REPAIR,DP1             ,3161
-76.122122735401035,43.063499611691981,Eastwood,    Accessory On,1220 TEALL AVE & ELDORADO ST                      ,2018-07-18T05:09:26.000Z,43.063499611692,-76.122122735401,STREET REPAIR,DP1             ,3162
-76.12218413542189,43.06351321169209,Eastwood,    Accessory On,1220 TEALL AVE & ELDORADO ST                      ,2018-07-18T05:10:01.000Z,43.0635132116921,-76.1221841354219,STREET REPAIR,DP1             ,3163
-76.12217643541905,43.063508111691455,Eastwood,    Accessory On,1220 TEALL AVE & ELDORADO ST                      ,2018-07-18T05:10:33.000Z,43.0635081116915,-76.1221764354191,STREET REPAIR,DP1             ,3164
-76.155276447151905,43.077257412934756,Northside,    Accessory On,308 BURDICK AVE                                   ,2018-07-18T05:37:03.000Z,43.0772574129348,-76.1552764471519,STREET REPAIR,DP1             ,3165
-76.154219146777024,43.076817212894895,Northside,    Accessory On,200 BURDICK AVE & TURTLE ST                       ,2018-07-18T05:40:09.000Z,43.0768172128949,-76.154219146777,STREET REPAIR,DP1             ,3166
-76.096169426898911,43.062406712494898,Eastwood,    Accessory On,154 ERICKSON ST                                   ,2018-07-18T06:31:04.000Z,43.0624067124949,-76.0961694268989,STREET REPAIR,DP1             ,3167
-76.113318432563929,43.063782412084549,Eastwood,    Accessory On,273-75 HICKOK AVE & GLENCOVE RD                   ,2018-07-18T07:18:06.000Z,43.0637824120845,-76.1133184325639,STREET REPAIR,DP1             ,3168
-76.112820432404206,43.063808912108691,Eastwood,    Accessory On,272-74 STAFFORD AVE & GLENCOVE R                  ,2018-07-18T07:19:23.000Z,43.0638089121087,-76.1128204324042,STREET REPAIR,DP1             ,3169
-76.112496932302435,43.063854212129527,Eastwood,    Accessory On,272-74 STAFFORD AVE & GLENCOVE R                  ,2018-07-18T07:21:52.000Z,43.0638542121295,-76.1124969323024,STREET REPAIR,DP1             ,3170
-76.112449232292562,43.063931612145581,Eastwood,    Accessory On,272-74 STAFFORD AVE & GLENCOVE R                  ,2018-07-18T07:23:13.000Z,43.0639316121456,-76.1124492322925,STREET REPAIR,DP1             ,3171
-76.112348232251051,43.063810712127278,Eastwood,    Accessory On,272-74 STAFFORD AVE & GLENCOVE R                  ,2018-07-18T07:24:12.000Z,43.0638107121273,-76.1123482322511,STREET REPAIR,DP1             ,3172
-76.111834232080028,43.063751912136375,Eastwood,    Accessory On,271 STAFFORD AVE & GLENCOVE R                     ,2018-07-18T07:25:35.000Z,43.0637519121364,-76.11183423208,STREET REPAIR,DP1             ,3173
-76.136333640727372,43.073417612963631,Northside,    Accessory On,137 DARLINGTON RD                                 ,2018-07-18T07:41:27.000Z,43.0734176129636,-76.1363336407274,STREET REPAIR,DP1             ,3174
-76.136327240736918,43.073578712993424,Northside,    Accessory On,141 DARLINGTON RD                                 ,2018-07-18T07:42:17.000Z,43.0735787129934,-76.1363272407369,STREET REPAIR,DP1             ,3175
-76.13631574073483,43.073601412998038,Northside,    Accessory On,141 DARLINGTON RD                                 ,2018-07-18T07:42:52.000Z,43.073601412998,-76.1363157407348,STREET REPAIR,DP1             ,3176
-76.136321140745423,43.073724413020415,Northside,    Accessory On,149 DARLINGTON RD                                 ,2018-07-18T07:44:02.000Z,43.0737244130204,-76.1363211407454,STREET REPAIR,DP1             ,3177
-76.136338640751376,43.073727913020385,Northside,    Accessory On,149 DARLINGTON RD                                 ,2018-07-18T07:44:39.000Z,43.0737279130204,-76.1363386407514,STREET REPAIR,DP1             ,3178
-76.136366140767194,43.073823713036923,Northside,    Accessory On,149 DARLINGTON RD                                 ,2018-07-18T07:45:39.000Z,43.0738237130369,-76.1363661407672,STREET REPAIR,DP1             ,3179
-76.136316640752824,43.07384741304319,Northside,    Accessory On,155 DARLINGTON RD                                 ,2018-07-18T07:46:29.000Z,43.0738474130432,-76.1363166407528,STREET REPAIR,DP1             ,3180
-76.13635764077172,43.073924613055794,Northside,    Accessory On,155 DARLINGTON RD                                 ,2018-07-18T07:47:33.000Z,43.0739246130558,-76.1363576407717,STREET REPAIR,DP1             ,3181
-76.136352740770946,43.073936213058111,Northside,    Accessory On,155 DARLINGTON RD                                 ,2018-07-18T07:48:33.000Z,43.0739362130581,-76.1363527407709,STREET REPAIR,DP1             ,3182
-76.136369640786569,43.074076613083236,Northside,    Accessory On,161 DARLINGTON RD                                 ,2018-07-18T07:50:20.000Z,43.0740766130832,-76.1363696407866,STREET REPAIR,DP1             ,3183
-76.136361640784912,43.074089713085925,Northside,    Accessory On,161 DARLINGTON RD                                 ,2018-07-18T07:50:49.000Z,43.0740897130859,-76.1363616407849,STREET REPAIR,DP1             ,3184
-76.136331940779641,43.074150113098163,Northside,    Accessory On,161 DARLINGTON RD                                 ,2018-07-18T07:51:25.000Z,43.0741501130982,-76.1363319407796,STREET REPAIR,DP1             ,3185
-76.136647441220688,43.078849113948841,Northside,    Accessory On,603 DARLINGTON RD                                 ,2018-07-18T07:57:06.000Z,43.0788491139488,-76.1366474412207,STREET REPAIR,DP1             ,3186
-76.136633141218269,43.078880113955108,Northside,    Accessory On,435 DARLINGTON RD E                               ,2018-07-18T07:57:44.000Z,43.0788801139551,-76.1366331412183,STREET REPAIR,DP1             ,3187
-76.136674941231007,43.078868213951296,Northside,    Accessory On,603 DARLINGTON RD                                 ,2018-07-18T08:00:23.000Z,43.0788682139513,-76.136674941231,STREET REPAIR,DP1             ,3188
-76.1366359412213,43.078909613960406,Northside,    Accessory On,435 DARLINGTON RD E                               ,2018-07-18T08:01:35.000Z,43.0789096139604,-76.1366359412213,STREET REPAIR,DP1             ,3189
-76.136639941222825,43.078912413960772,Northside,    Accessory On,435 DARLINGTON RD E                               ,2018-07-18T08:02:15.000Z,43.0789124139608,-76.1366399412228,STREET REPAIR,DP1             ,3190
-76.136617441214995,43.078905213960319,Northside,    Accessory On,435 DARLINGTON RD E                               ,2018-07-18T08:02:41.000Z,43.0789052139603,-76.136617441215,STREET REPAIR,DP1             ,3191
-76.136651641229605,43.078954113967967,Northside,    Accessory On,435 DARLINGTON RD E                               ,2018-07-18T08:03:24.000Z,43.078954113968,-76.1366516412296,STREET REPAIR,DP1             ,3192
-76.136654141230721,43.07895821396864,Northside,    Accessory On,435 DARLINGTON RD E                               ,2018-07-18T08:04:32.000Z,43.0789582139687,-76.1366541412307,STREET REPAIR,DP1             ,3193
-76.136719941254114,43.078986613971331,Northside,    Accessory On,606 DARLINGTON RD & DARLINGTO                     ,2018-07-18T08:05:17.000Z,43.0789866139713,-76.1367199412541,STREET REPAIR,DP1             ,3194
-76.134227140045752,43.073445613050296,Northside,    Accessory On,201 PLEASANTVIEW AVE & BRONX                      ,2018-07-18T09:14:59.000Z,43.0734456130503,-76.1342271400458,STREET REPAIR,DP1             ,3195
-76.134223740045684,43.073460113053137,Northside,    Accessory On,201 PLEASANTVIEW AVE & BRONX                      ,2018-07-18T09:15:38.000Z,43.0734601130531,-76.1342237400457,STREET REPAIR,DP1             ,3196
-76.134173140027784,43.07344011305139,Northside,    Accessory On,201 PLEASANTVIEW AVE & BRONX                      ,2018-07-18T09:16:21.000Z,43.0734401130514,-76.1341731400278,STREET REPAIR,DP1             ,3197
-76.13416714002517,43.073430713049916,Northside,    Accessory On,201 PLEASANTVIEW AVE & BRONX                      ,2018-07-18T09:17:15.000Z,43.0734307130499,-76.1341671400252,STREET REPAIR,DP1             ,3198
-76.134136740014412,43.073418713048881,Northside,    Accessory On,201 PLEASANTVIEW AVE & BRONX                      ,2018-07-18T09:17:41.000Z,43.0734187130489,-76.1341367400144,STREET REPAIR,DP1             ,3199
-76.134158940022431,43.073429613050038,Northside,    Accessory On,201 PLEASANTVIEW AVE & BRONX                      ,2018-07-18T09:18:13.000Z,43.07342961305,-76.1341589400224,STREET REPAIR,DP1             ,3200
-76.134128740012784,43.073431413051509,Northside,    Accessory On,201 PLEASANTVIEW AVE & BRONX                      ,2018-07-18T09:19:17.000Z,43.0734314130515,-76.1341287400128,STREET REPAIR,DP1             ,3201
-76.134050139988503,43.073448713057736,Northside,    Accessory On,101 BRONX AVE & PLEASANTVIEW                      ,2018-07-18T09:19:49.000Z,43.0734487130577,-76.1340501399885,STREET REPAIR,DP1             ,3202
-76.133412639783771,43.073479113087998,Northside,    Accessory On,111 BRONX AVE & WAINWRIGHT AV                     ,2018-07-18T09:21:23.000Z,43.073479113088,-76.1334126397838,STREET REPAIR,DP1             ,3203
-76.140195242214475,43.076661413409724,Northside,    Accessory On,163 BRIGGS ST                                     ,2018-06-12T06:08:16.000Z,43.0766614134097,-76.1401952422145,STREET REPAIR,DP1             ,3204
-76.134200640170306,43.075293613390727,Northside,    Accessory On,306 PLEASANTVIEW AVE                              ,2018-07-18T09:27:40.000Z,43.0752936133907,-76.1342006401703,STREET REPAIR,DP1             ,3205
-76.155009642132484,43.008731700351341,Valley,    Accessory On,326 SHIRLEY DR                                    ,2018-07-03T05:31:55.000Z,43.0087317003513,-76.1550096421325,STREET REPAIR,DP1             ,3206
-76.151228440925379,43.008999600546893,Valley,    Accessory On,238 EVALEEN AVE                                   ,2018-07-03T05:41:50.000Z,43.0089996005469,-76.1512284409254,STREET REPAIR,DP1             ,3207
-76.152074941280517,43.010121900720613,Valley,    Accessory On,708 BALLANTYNE RD                                 ,2018-07-03T05:52:27.000Z,43.0101219007206,-76.1520749412805,STREET REPAIR,DP1             ,3208
-76.179579751745607,43.031589403603071,Southside,    Accessory On,132 MARKLAND AVE                                  ,2018-07-03T06:43:44.000Z,43.0315894036031,-76.1795797517456,STREET REPAIR,DP1             ,3209
-76.094051226262224,43.063114212706765,Eastwood,    Accessory On,448 RIDGEWOOD DR                                  ,2018-07-03T10:20:58.000Z,43.0631142127068,-76.0940512262622,STREET REPAIR,DP1             ,3210
-76.094086426276675,43.063156112713109,Eastwood,    Accessory On,444 RIDGEWOOD DR                                  ,2018-07-03T10:21:42.000Z,43.0631561127131,-76.0940864262767,STREET REPAIR,DP1             ,3211
-76.094038926266506,43.063229212728373,Eastwood,    Accessory On,444 RIDGEWOOD DR                                  ,2018-07-03T10:23:23.000Z,43.0632292127284,-76.0940389262665,STREET REPAIR,DP1             ,3212
-76.094094926292698,43.063340412746648,Eastwood,    Accessory On,440 RIDGEWOOD DR                                  ,2018-07-03T10:24:23.000Z,43.0633404127466,-76.0940949262927,STREET REPAIR,DP1             ,3213
-76.094056126275774,43.063280412737114,Eastwood,    Accessory On,440 RIDGEWOOD DR                                  ,2018-07-03T10:25:33.000Z,43.0632804127371,-76.0940561262758,STREET REPAIR,DP1             ,3214
-76.094054626285924,43.063428112764299,Eastwood,    Accessory On,436 RIDGEWOOD DR                                  ,2018-07-03T10:26:47.000Z,43.0634281127643,-76.0940546262859,STREET REPAIR,DP1             ,3215
-76.094060426285452,43.063395712758137,Eastwood,    Accessory On,436 RIDGEWOOD DR                                  ,2018-07-03T10:28:23.000Z,43.0633957127581,-76.0940604262854,STREET REPAIR,DP1             ,3216
-76.094084926297981,43.063459412768893,Eastwood,    Accessory On,436 RIDGEWOOD DR                                  ,2018-07-03T10:34:39.000Z,43.0634594127689,-76.094084926298,STREET REPAIR,DP1             ,3217
-76.094105926345676,43.064028112872563,Eastwood,    Accessory On,416 RIDGEWOOD DR                                  ,2018-07-03T10:40:50.000Z,43.0640281128726,-76.0941059263457,STREET REPAIR,DP1             ,3218
